ticket_id,type,comment,longitude,latitude,address,subdistrict,district,province,timestamp
2023-F6TRZ7,อื่นๆ,ให้เร่งดำเนินการเปลี่ยนประเภทที่ดินถนนและรีบจัดสรรงบประมาณในการทำถนนและท่อระบายน้ำโดยด่วน เนื่องจากประชาชนที่อยู่อาศัยภายในชุมชนได้รับความเดือดร้อนจากการที่ถนนไม่มีท่อระบายน้ำ เวลาฝนตกน้ำไม่มีทางระบายออก ทำให้เกิดน้ำท่วมขัง ทั้งบริเวณถนนและบ้านเรือน ถนนพังเป็นหลุมเป็นบ่อ เคยยื่นเรื่องไปตั้งแต่เดือน 11 ปี 2022 เป็นเวลากว่า 8 เดือนแล้วยังไม่แล้วเสร็จ,100.73384,13.82544,19 ซอย ประชาพํฒนา 8 เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,8/14/2023 8:05
2023-84R7CC,"ถนน,น้ำท่วม,ความปลอดภัย",ถนนเป็นหลุม เวลาฝนตกน้ำท่วมขัง ทำให้เดินลำบาค ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,100.68864,13.74006,45 ซอย กรุงเทพกรีฑา 15 แขวงทับช้าง เขตสะพานสูง กรุงเทพมหานคร 10250 ประเทศไทย,ทับช้าง,สะพานสูง,กรุงเทพมหานคร,8/13/2023 21:29
2023-B4WGTD,น้ำท่วม,น้ำท่วม ความสูงระดับหัวเข่า น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.73781,13.82688,65 5 ถ. นิมิตใหม่ เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,8/13/2023 20:06
2023-CBLYEU,"ถนน,ผิดกฎจราจร",น้ำท่วมขัง ไม่มีช่องทางระบายน้ำ,100.4773,13.68148,39/22 ถ. พระราม ๒ แขวงบางมด เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,บางมด,จอมทอง,กรุงเทพมหานคร,8/13/2023 19:52
2023-EF27E3,"น้ำท่วม,ความปลอดภัย",ฝนตกแปบเดียวน้ำท่วมขัง ทุกครั้งที่ฝนตก ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.65047,13.79675,70/218 ถนน นวมินทร์ แขวง นวมินทร์ เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,นวมินทร์,บึงกุ่ม,กรุงเทพมหานคร,8/13/2023 18:10
2023-3C89A2,น้ำท่วม,ท่อระบายน้ำอาจดุดตันเนื่องจากไขมันจากบ่อบำบัดน้ำเสียจากร้านก๊วยเตี๊ยวสียหายทำให้น้ำไม่สามารถะะบายได้ทันทั่งที่ฝนตกเพียงเล็กน้อย ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.65507,13.80809,106/142 นวมินทร์ แขวง คลองกุ่ม เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,8/13/2023 18:06
2023-CL9DYC,น้ำท่วม,น้ำท่วมครับเนื่องจากหมู่บ้านใหม่ทำท่อละบายไม่ดี ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.67985,13.78599,6 ซอย เสรีไทย 38 แขวงรามอินทรา เขตคันนายาว กรุงเทพมหานคร 10230 ประเทศไทย,รามอินทรา,คันนายาว,กรุงเทพมหานคร,8/13/2023 18:06
2023-N24L9E,"จุดเสี่ยง,ความปลอดภัย",ขอให้ดำเนินการขุดลอกท่อระบายน้ำ บริเวณซอยรัชดาภิเษก 62 แยก 2  ตลอดซอยทั้ง 2 ฝั่ง เนื่องจากประชาชนแจ้งว่าภายในซอยดังกล่าวไม่มีการขุดลอกท่อมาเป็นเวลานาน  เวลาฝนตกจะมีน้ำท่วมขัง และเอ่อล้นเข้าบ้านเรือนประชาชน ทำให้ประชาชาชนได้รับความเดือดร้อน จึงขอให้เร่งดำเนินการแก้ไขเพื่อบรรเทาความเดือดร้อนแก่ประชาชนต่อไป,100.53498,13.83449,102 ซอย ประชานุกูล 1 แขวงวงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,วงศ์สว่าง,บางซื่อ,กรุงเทพมหานคร,8/13/2023 11:59
VX32RN,น้ำท่วม,"ปัญหา: **อ้างอิงเคส  9LCUW9  **
 ประชาชนต้องการให้ลอกท่อและขอให้ช่วยหมั่นขุดท่อระบายน้ำ

*** ขัอมูลเพิ่มเติม ขอให้ขุดลอกท่อระบายน้ำตลอดทั้งซอย เพราะเวลาฝนตกมีน้ำท่วมขังตลอดเพราะน้ำระบายออกไม่สะดวก
ซอย: ปรีดีพนมยงค์ 41
ถนน: ถนนสุขุมวิท 71
จุดสังเกต: บริเวณโรงเรียนนานาชาติ มีคอนโดอยู่ฝั่งตรงข้าม
เขต: วัฒนา
#1555",100.59389,13.73321,PHMV+7J6 ปรีดี พนมยงค์ 41 แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองตันเหนือ,วัฒนา,จังหวัดกรุงเทพมหานคร,8/13/2023 11:49
2023-DLD8B6,"น้ำท่วม,ความปลอดภัย",ตอนเวลาฝนตกน้ำมักท่วมขัง ความสูงระดับข้อเท้า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.65146,13.77815,7 ซอย ศรีบูรพา 14 แขวง คลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,8/13/2023 11:32
2023-F6ZFGH,น้ำท่วม,น้ำท่วมซอยจนเข้ามาในบ้าน ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.60023,13.73007,6 ถนน สุขุมวิท แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองตันเหนือ,วัฒนา,กรุงเทพมหานคร,8/13/2023 11:02
2023-3XGXKU,"ถนน,อื่นๆ",ซอยรุ่งเรืองถนนในซอยทั้งซอย เป็นหลุมมีน้ำขังตลอดทั้งถนนในซอย เข้าออกซอยต้องระวัง รถจักรยานยนต์ขับลำบาก เวลาฝนตกมีน้ำท่วมขังจำนวนมาก,100.65599,13.90504,WM34+V9X แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,สายไหม,สายไหม,กรุงเทพมหานคร,8/13/2023 10:55
2023-8TQ79R,อื่นๆ,ถนนทั้งซอยเป็นหลุมหลายหลุม ชาวบ้านเดินทางเข้าออกลำบาก เวลาฝนตกมีน้ำท่วมขัง,100.65599,13.90531,WM34+V9X แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,สายไหม,สายไหม,กรุงเทพมหานคร,8/13/2023 10:48
2023-7X43YB,"อื่นๆ,กรุงเทพโปร่งใส",ไม่แสดงรายละเอียด,100.53224,13.75439,240/7 ถ. พญาไท แขวง ทุ่งพญาไท เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,ทุ่งพญาไท,ราชเทวี,กรุงเทพมหานคร,8/13/2023 9:52
2023-HRG9CQ,"ถนน,น้ำท่วม,ผิดกฎจราจร",แจ้งปัญหาน้ำท่วมขัง,100.88892,13.79887,27/38 ซอย 2 แขวงลำต้อยติ่ง เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,ลำต้อยติ่ง,หนองจอก,กรุงเทพมหานคร,8/13/2023 9:21
2023-7QTYEW,น้ำท่วม,ซอยกรุงเทพฯ - นนทบุรี 33 ภายในซอยแยกเป็นซอย เทวรัตน์ 3 บริเวณหน้าบ้านเลขที่ 144/5ห่างจากบ้านดอกคูณประมาณ 300 เมตร      ด้วยประการใดก็ตามปรากฏว่าเจ้าหน้าที่หน่วยเร่งด่วนของกทม. ได้ไปซ่อมฝาท่อระบายน้ำดังกล่าวให้แล้วเมื่อคืนวันที่ 11 สิงหาคม2566  เข้าใจว่าผู้ร้องทุกข์ได้แจ้งไปทาง 155 5  อีกทางหนึ่ง ความสูงระดับหัวเข่า น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.53149,13.82477,2/14 อาคาร เทวรัตน์ ถ. กรุงเทพ - นนทบุรี แขวงวงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,วงศ์สว่าง,บางซื่อ,กรุงเทพมหานคร,8/13/2023 0:19
2023-HFG4LK,น้ำท่วม,เวลาฝนตกจะเป็นเเอ่งนํ้าใหญ่ทําให้เดินลําบาก เวลานักท่องเที่ยวมาเดินแถวตลาดน้อยทําให้เดินลําบาก อยากให้มาช่วยปรับผิวพื้นเพื่อจะไม่ให้นํ้าเป็นเเอ่ง ในตรอกศาลเจ้าโรงเกือกมีเเอ่งนํ้าหลายจุด โดยเฉพาะสองจุดใหญ่ปลายตรอก ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.51229,13.73292,1172 ถ. เจริญกรุง แขวงตลาดน้อย เขตสัมพันธวงศ์ กรุงเทพมหานคร 10100 ประเทศไทย,ตลาดน้อย,สัมพันธวงศ์,กรุงเทพมหานคร,8/12/2023 21:16
2023-G94U6V,ทางเท้า,ถนนฟุตบาทตรงแถวอุโมงค์ท่าพระแย่มากๆค่ะ ค้างไว้นานแล้ว ไม่เสร็จสักที ฝนตกก็น้ำท่วมขัง,100.47812,13.71626,137 ถนน รัชดาภิเษก แขวงบางค้อ เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,ตลาดพลู,ธนบุรี,กรุงเทพมหานคร,8/12/2023 18:26
2023-97Z966,"น้ำท่วม,ความปลอดภัย",น้ำท่วม ถนน ตลอด เวลาที่ฝนตก ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.52849,13.73117,2 ซอย สุขสันต์ แขวงสี่พระยา เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,สี่พระยา,บางรัก,กรุงเทพมหานคร,8/12/2023 18:01
2023-4PHZZR,"น้ำท่วม,ความปลอดภัย",น้ำท่วมขัง ระบายช้า ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.65041,13.73237,PMJ2+W58 เมืองทอง 2 โครงการ 3 ซอย 15 แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,8/12/2023 17:36
2023-3WRZ49,"น้ำท่วม,ความปลอดภัย",ถนนนราธิวาส หน้าแมคโดนัลด์ หลังจากเทยางมะตอยที่พื้นถนน น้ำไม่ไหลลงท่อ มีน้ำท่วมขัง ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.52963,13.72355,79 ถนน นราธิวาสราชนครินทร์ แขวงสีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,สีลม,บางรัก,กรุงเทพมหานคร,8/12/2023 17:09
EBWPAF,น้ำท่วม,"ปัญหา: ประชาชนเห็นท่อน้ำตันแค่ฝนตกเบาๆ ก็มีน้ำท่วมตรงฝาท่อแล้ว ต้องให้ทางเขตเข้ามาลอกท่อระบายน้ำ
ซอย: สะแกงาม 23
ถนน: สะแกงาม 
จุดสังเกต: เลี้ยวเข้าซอยสะแกงาม 23 มาก็เจอ ฝาท่อขวามือที่ 2 กับ 3 
เขต: บางขุนเทียน
#1555",100.42141,13.63447,181 ถนน สะแกงาม แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,จังหวัดกรุงเทพมหานคร,8/12/2023 16:57
3NVWP9,น้ำท่วม,"ปัญหา: พบน้ำท่วมขังระดับน้ำสูงประมาณ 15 เซนติเมตร เนื่องจากฝนตก ปจจุบันฝนหยุดตกเเล้ว สร้างความเดือดร้อนให้กับผู้ที่สัญจรผ่านไป-มา
ซอย: เอกชัย 64/7
ถนน: เอกชัย
จุดสังเกต: ปากซอยดังกล่าว
เขต: บางบอน
#1555",100.42553,13.67397,แยกบางบอน 1/22 ถ. เอกชัย คลองบางบอน เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,บางบอนเหนือ,บางบอน,จังหวัดกรุงเทพมหานคร,8/12/2023 16:32
MF94RG,น้ำท่วม,"ปัญหา: ปชช.แจ้งมีน้ำท่วมถนน เวลาฝนตกหนักจะท่วมประมาณ 10 เซนฯ เลนซ้ายเลนนึง ซึ่งเมื่อก่อนไม่เคยท่วม มาเป็นช่วงเดือนสองเดือนนี้ อาจเป็นเพราะมีการก่อสร้างประตูระบายน้ำซึ่งยังสร้างไม่เสร็จ มีการเอาดินมาถมท่ออยู่ ต้องการให้เจ้าหน้าที่เข้ามาตรวจสอบแก้ปัญหา
ถนน: วุฒากาศ 
จุดสังเกต: ถนนระหว่าง ซอยวุฒากาศ 44 กับ 46 ตรงหัวโค้งเยื้อง ซอย 53 เขตจอมทอง จุดสังเกตุ หน้าร้านจักรเพชรยนต์
เขต: จอมทอง
#1555",100.46779,13.70254,123/24 ถนน วุฒากาศ แขวงบางค้อ เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,บางค้อ,จอมทอง,จังหวัดกรุงเทพมหานคร,8/12/2023 16:28
2023-LFZACC,น้ำท่วม,ไม่แสดงรายละเอียด,100.73566,13.76321,106/71 ซอย เคหะร่มเกล้า 29 แขวง คลองสองต้นนุ่น เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,คลองสองต้นนุ่น,ลาดกระบัง,กรุงเทพมหานคร,8/12/2023 16:26
2023-8YCZA9,น้ำท่วม,หมู่บ้านแกรนดิโอสาทร ปล่อยน้ำและปนดินสีเหลืองเข้ามารุกล้ำพื้นที่บ้านของข้าพเจ้า หลายจุด ความสูงระดับหัวเข่า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.45609,13.70307,19/8 ถ. เอกชัย แขวง บางขุนเทียน เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,บางขุนเทียน,จอมทอง,กรุงเทพมหานคร,8/12/2023 16:09
2023-67Y7KM,"ถนน,น้ำท่วม",ถนนมีบ่อเยอะมาก มีน้ำท่วมขัง ถนนไม่ดีเลย บางทีน้ำท่วมรถเล็กเข้าไม่ได้เลย ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.77796,13.74484,80/1 ถ. คุ้มเกล้า แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,8/12/2023 16:02
2023-4V6FEU,น้ำท่วม,ท่อน้ำอุตตัน ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.58203,13.79997,10/12 ซ. สุภาพงษ์ แขวง สามเสนนอก เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,สามเสนนอก,ห้วยขวาง,กรุงเทพมหานคร,8/12/2023 16:00
2023-6CLL8R,น้ำท่วม,นำ้ท่วม  บ่อผุด  ทางเข้าซอยพัฒนาการ20 ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.60911,13.73743,301 ซอย พัฒนาการ 20 แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,8/12/2023 15:59
2023-EDY48D,"น้ำท่วม,ความปลอดภัย",ฝนตก น้ำฝนระบายไม่ทันเนื่องจากท่ิระบานทางเดินในกทม ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.46827,13.70189,104/4 ซ. วุฒากาศ 5 แขวงบางค้อ เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,บางค้อ,จอมทอง,กรุงเทพมหานคร,8/12/2023 15:58
2023-KERHWT,"ความสะอาด,ผิดกฎจราจร",อยากให้หน่วยงานที่เกี่ยวข้อง มาจัดการเรื่องการลอกคลองเสือใหญ่ ด้วยครับ ไม่มีหน่วยงานไหนจัดการเลยครับ น้ำท่วมทุกปีเลย ในคลองจะมี พวก เศษกิ่งไม้ เศษขยะเล็ก/ใหญ่ ขี้เลน โคลน และ ผักตบชวา  เยอะมากตลอดสาย มีต้นหญ้าริมคลองเต็มไปหมด เกรงว่าจะอันตราย อาจจะมีสัตว์มีพิษอันตรายเข้าไปอาศัยบริเวณ หน้าริมคลอง อาจจะมี ตะกวด งู หนู ตะขาบ และอยากกจะให้หน่วยงานเช็คว่า มีการลักลอบระบายน้ำลงคลองด้วยหรือไม่ ขอบคุณครับ,100.63012,13.82914,RJHH+PXV แขวงนวลจันทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,นวลจันทร์,บึงกุ่ม,กรุงเทพมหานคร,8/12/2023 15:27
2023-KKTTPW,ทางเท้า,น้ำท่วมขังทางเท้าเดินทางไม่สะดวก ร้านค้าก็เปิดล้นออกบนทางเท้าด้วย,100.42812,13.72667,ตรงข้ามถนนราชมนตรี (ฝั่งสาย 1) แขวงบางด้วน เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,8/12/2023 10:03
2023-3PTXYG,น้ำท่วม,ท่อน้ำแตก ปากซอยริมถนนย้ายอโศกคนไม่สามารถเดินทางได้ สร้างความไม่ปลอดภัย เพราะต้องลงมาเดินบนถนน ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.5622,13.74266,4433 ซอย สุขุมวิท 21 แขวง คลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,8/12/2023 8:31
2023-8ZH78K,อื่นๆ,อยากจะให้มาเทยางมะตอยเวลาฝนตดน้ำท่วมขังบริเวณป้อมยาม,100.37912,13.67745,59/304 ถนนบางบอน 3 แขวง หนองแขม เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย,หนองแขม,หนองแขม,กรุงเทพมหานคร,8/12/2023 7:58
2023-DERP7N,น้ำท่วม,น้ำขังตรงซอยสุขุมวิท21อะค่ะเดินนยากมาก ขังอยู่ซอยเดียว ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.56229,13.74236,อโศกทาวเวอร์ ชั้น 28 ห้อง 215/102 ถนนสุขุมวิท 21 แขวงคลองเตยเหนือ เขตยานนาวา กรุงเทพมหานคร 10110 แขวง คลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,8/12/2023 0:30
2023-ELUUMQ,อื่นๆ,น้ำท่วมหน้า ซอยเนื่องจากถนนชำรุด ได้รับความเดือดร้อนของผู้คนที่สัญจรไปมา เพราะถนนพังรถวิ่งมาน้ำกระเด็นใส่คนสัญจรบน ทางเท้า,100.47394,13.67911,10 พระรามที่ 2 ซอย 25 แขวง บางมด เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,บางมด,จอมทอง,กรุงเทพมหานคร,8/11/2023 16:50
2023-ZEAZ9N,น้ำท่วม,น้ำทิ้งขัง ไม่ระบายออก เอ่อล้นขึ้นมาที่ถนนค่ะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.56239,13.7427,เลขที่ 44/30 สุขุมวิท 21 ซอย อโศก แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,8/11/2023 16:49
2023-7C6H7T,น้ำท่วม,น้ำท่วมขังหลายวันแล้ว ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.47784,13.68156,335 ถ. พระรามที่ 2 แขวงบางมด เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,บางมด,จอมทอง,กรุงเทพมหานคร,8/11/2023 16:46
2023-8AMWNX,อื่นๆ,บริเวณคลองลำแขกตลอดทั้งคลอง มีผักตบชวาเยอะทำให้น้ำไม่ไหล อาจจะทำให้น้ำเน่าเสีย และอาจจะทำให้เกิดน้ำท่วมถนน เรียนหน่วยงานที่เกี่ยวข้องลงมาตรวจสอบแก้ไขให้ดัวยนะครับ,100.86127,13.8021,21 ถนน สุวินทวงศ์ แขวงลำผักชี เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,ลำผักชี,หนองจอก,กรุงเทพมหานคร,8/11/2023 16:25
2023-HGD9H6,"อื่นๆ,น้ำท่วม",ขอให้เร่งดำเนินการขุดลอกท่อ บริเวณประชาราษฎร์ สาย 1 ซอย 10 ถึง บริเวณซอยสะพานขวา เนื่องจากท่อระบายน้ำอุดตัน เวลาฝานตกน้ำท่วมสูง เป็นอุปสรรคต่อประชาชนที่พักอาศัยภายในซอยดังกล่าว จึงขอให้เร่งดำเนินการขุดบอกท่อเพื่อบรรเทาความเดือดร้อนแก่ประชาชนต่อไป,100.52763,13.80299,66/23 ซ. สะพานขวาง แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,8/11/2023 15:14
LDPA8D,"เสนอแนะ,ประชาสัมพันธ์","ศูนย์เรื่องราวร้องทุกข์ ประสานมาเพื่อรับทราบเป็นข้อมูล กรณีประชาชนได้เสนอความเห็นผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล เรื่อง นร02660029670
ขอเสนอความคิดเห็นเกี่ยวกับการแก้ไขปัญหาน้ำท่วมในพื้นที่กรุงเทพมหานคร  โดยประชาชนมีความเห็นว่าทางกรุงเทพมหานครควรเร่งระบายน้ำจากคลองสายหลักทั้งในกรุงเทพมหานครและปริมณฑล โดยมีเครื่องระบายน้ำกี่ตัวให้มีการเปิดใช้งานให้หมด เพื่อระบายน้ำลงสู่แม่น้ำเจ้าพระยา  แล้วค่อยให้มีการระบายน้ำจากท่อระบายต่างๆ ลงคลองสายหลัก เพื่อระบายน้ำสู่แม่น้ำเจ้าพระยาอีกที  โดยจะต้องเร่งดำเนินการให้ไวที่สุด เพื่อแก้ไขปัญหาน้ำท่วมในกรุงเทพมหานคร (บันทึกตามผู้ร้องแจ้งทั้งหมด) (ประชาชนประสงค์ให้ปกปิดชื่อ นามแฝง และหมายเลขโทรศัพท์)
//หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูดที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลัก #ศรท #ศรท1111
#1555 #citydata",100.55466,13.76907,"สำนักการระบายน้ำ กรุงเทพมหานคร แขวงดินแดง เขตดินแดง กรุงเทพมหานคร : 123 , Mit Maitri Road, แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย",ดินแดง,ดินแดง,จังหวัดกรุงเทพมหานคร,8/11/2023 15:01
2023-KGGKN7,"ถนน,ผิดกฎจราจร",ขอถนนพร้อมท่อ เวลาฝนตกลำบากมาก เป็นหลุมเป็นบ่อ น้ำท่วมขังไม่มีมี่ไป รบกวนด้วยนะค่ะ,100.40098,13.62269,JCF2+397 ซอย บางกระดี่ 13 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,8/11/2023 14:13
E9N7E3,อื่นๆ,ไม่แสดงรายละเอียด,100.805,13.76562,51/4 ซ. ฉลองกรุง 48 แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลำปลาทิว,ลาดกระบัง,จังหวัดกรุงเทพมหานคร,8/11/2023 14:02
2023-77Y4K6,น้ำท่วม,ช่วยติดตามด้วยครับ จะน่าน้ำแล้ว ยังไม่มีความคืบหน้าเลย ความสูงระดับข้อเท้า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.45098,13.61894,51/20 เทียนทะเล 19 แยก 2-6-1 แขวงท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,8/11/2023 8:58
2023-6XY4PY,"น้ำท่วม,ความปลอดภัย",อยากให้ทาง สำนักการระบายน้ำ มาขุดลอกคลอง โอ่งอ่าง ทองหลาง เพื่อจะได้เร่งระบบายน้ำ ยามฝนตก ครับ ในซ.อ่อนนุช17 ความสูงระดับเอว น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.60873,13.71066,365 Sukhumvit 81 แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,8/11/2023 7:58
CRJ3AE,น้ำท่วม,"ปัญหา: ผู้แจ้งบอกว่า ประตูน้ำไม่มีที่เปิดน้ำ เวลาฝนตกมากจะทำให้น้ำขังและน้ำท่วมขึ้นบนพื้นบ้าน ต้องการให้มีที่เปิดน้ำ ผู้แจ้งบอกว่าอยากให้ยกประตูขึ้นเพื่อระบายน้ำ หรือเปิดไว้เลย
ซอย: สุวินทวงศ์ 39
ถนน: สุวินทวงศ์
จุดสังเกต: ประตูระบายน้ำคลองแมะดำ กล้สุวินทวงศ์ 41
เขต: หนองจอก
#1555",100.8691,13.80655,65 ?????????? แขวงลำผักชี เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,ลำผักชี,หนองจอก,จังหวัดกรุงเทพมหานคร,8/10/2023 19:58
2023-HFHF7V,"น้ำท่วม,ความปลอดภัย",เมื่อวันที่ 9ส.ค.66 (20.00น.) พบน้ำขังริมถนนฝั่งซ้ายตลอดเส้นทางจากแม็กซ์แวลู่ไปจนถึงวงเวียนบางเขน มีการทำฟุตบาทใหม่แต่น้ำไม่ไหลลงท่อ ได้วัดระดับความลาดเอียงของถนนกับท่อหรือไม่คะ  ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.5939,13.87749,102/1 1st Floor ถ. แจ้งวัฒนะ แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,อนุสาวรีย์,บางเขน,กรุงเทพมหานคร,8/10/2023 19:53
2023-H4KR7H,น้ำท่วม,ตอนฝนตกน้ำท่วมสูงถนนเลียบทางด่วนมุ่งหน้ามาจากถนนราษฎร์พัฒนากรุงเทพจะไปกลับรถลอดมอเตอร์เวย์ไปหมู่บ้านพฤษชาติรามคำแหง ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.69228,13.76918,99/1523 Moo 15 Kanchana Phisek Road Saphan Sung Khet Saphan Sung Bangkok 10240 แขวงราษฎร์พัฒนา เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,ราษฎร์พัฒนา,สะพานสูง,กรุงเทพมหานคร,8/10/2023 18:48
